Date,Customer ID,Product Name,Category,Price,Quantity,Discount,Sales,Rating
05-10-2019,185629,Motorola One Fusion Plus,Mobile,19173,1,11,17064,5
28-07-2019,105702,Samsung Galaxy M21,Mobile,16684,1,1,16517,3
21-08-2018,194933,Realme X3,Mobile,19687,1,4,18900,1
30-12-2018,189176,Xiaomi Redmi Note 8,Mobile,15358,1,10,13822,3
02-01-2018,104504,Xiaomi Redmi Note 9 Pro Max,Mobile,10563,1,0,10563,1
26-09-2019,159351,LG 32LJ573D 32 inch HD ready Smart LED TV,LED TV,20999,1,0,20999,1
21-04-2019,154289,Noble Skiodo BLT39OD01 39 Inch HD Ready ,LED TV,14799,1,12,13023,3
18-06-2020,159641,Samsung UA32J4003AR 32 inch HD ready LED TV,LED TV,14999,1,9,13649,5
15-02-2019,139851,Micromax 32T8361HD 32 inch HD ready LED TV,LED TV,9299,1,15,7904,5
28-03-2020,186348,Samsung RT28M3022S8 253 L 2 Star Inverter Frost Free Double Door Refrigerator,Refrigerator,19590,1,7,18219,4
20-05-2020,137627,LG GL-D201ABPX 190 L 4 Star Direct Cool Single Door Refrigerator,Refrigerator,14999,1,3,14549,4
30-04-2018,115685,Samsung RT30K3723S8 275 L 3 Star Frost Free Double Door Refrigerator,Refrigerator,30990,1,0,30990,3
06-10-2019,186018,Dell Vostro 15 3581 ,Laptop,41490,1,8,38171,5
14-04-2018,159246,Acer Aspire 3 A315,Laptop,17499,1,2,17149,2
10-09-2018,175704,Roadster Unisex Green & Black Digital Watch MFB-PN-OS-1613,Digital Watch,799,1,13,695,3
31-07-2019,141293,Casio Youth Digital Men Black Digital watch D080,Digital Watch,2995,1,10,2696,2
13-07-2018,191336,Casio G-Shock Men Black Digital watch G001,Digital Watch,4395,1,5,4175,2
25-07-2018,133831,Casio G-Shock Men Green Digital watch G486,Digital Watch,16995,1,1,16825,4
29-01-2018,146325,Oppo A12s,Mobile,14610,1,7,13587,4
12-11-2019,161082,LG Aristo 5,Mobile,13165,1,8,12112,4
04-09-2019,109627,Tecno Spark 5 Pro,Mobile,12306,1,11,10952,5
25-02-2020,191896,Motorola One Vision Plus,Mobile,14860,1,10,13374,5
10-08-2018,124821,iQOO Z1x,Mobile,10409,1,8,9576,4
29-11-2018,162509,Lava Z61 Pro,Mobile,10576,1,5,10047,5
04-10-2018,146750,Motorola Moto G 5G Plus,Mobile,14924,1,4,14327,1
18-02-2018,168753,Honor X10 Max,Mobile,12091,1,11,10761,2
16-12-2019,151379,Samsung Galaxy M31,Mobile,12095,1,15,10281,1
30-08-2019,107074,Motorola One Fusion Plus,Mobile,19173,1,0,19173,3
04-03-2020,134755,Samsung Galaxy M21,Mobile,16684,1,6,15683,1
06-10-2019,107904,Realme X3,Mobile,19687,1,15,16734,4
02-07-2019,133645,Xiaomi Redmi Note 8,Mobile,15358,1,15,13054,2
31-01-2019,191872,Xiaomi Redmi Note 9 Pro Max,Mobile,10563,1,11,9401,4
12-06-2018,175316,LG 32LJ573D 32 inch HD ready Smart LED TV,LED TV,20999,1,11,18689,4
11-01-2019,111750,Noble Skiodo BLT39OD01 39 Inch HD Ready ,LED TV,14799,1,14,12727,5
14-03-2019,141251,Samsung UA32J4003AR 32 inch HD ready LED TV,LED TV,14999,1,3,14549,4
01-10-2018,101573,Micromax 32T8361HD 32 inch HD ready LED TV,LED TV,9299,1,9,8462,4
01-08-2018,198773,Samsung RT28M3022S8 253 L 2 Star Inverter Frost Free Double Door Refrigerator,Refrigerator,19590,1,2,19198,2
08-04-2019,117001,LG GL-D201ABPX 190 L 4 Star Direct Cool Single Door Refrigerator,Refrigerator,14999,1,8,13799,5
24-01-2020,173381,Samsung RT30K3723S8 275 L 3 Star Frost Free Double Door Refrigerator,Refrigerator,30990,1,12,27271,4
02-12-2019,159333,Dell Vostro 15 3581 ,Laptop,41490,1,1,41075,4
28-03-2020,166060,Acer Aspire 3 A315,Laptop,17499,1,15,14874,3
23-04-2020,117066,Roadster Unisex Green & Black Digital Watch MFB-PN-OS-1613,Digital Watch,799,1,4,767,2
02-12-2019,154302,Casio Youth Digital Men Black Digital watch D080,Digital Watch,2995,1,2,2935,4
23-07-2019,126327,Casio G-Shock Men Black Digital watch G001,Digital Watch,4395,1,7,4087,2
18-10-2019,178465,Casio G-Shock Men Green Digital watch G486,Digital Watch,16995,1,9,15465,4
30-01-2018,141605,Oppo A12s,Mobile,14610,1,0,14610,2
06-09-2019,164377,LG Aristo 5,Mobile,13165,1,13,11454,3
15-07-2019,171141,Tecno Spark 5 Pro,Mobile,12306,1,4,11814,2
01-06-2018,157774,Motorola One Vision Plus,Mobile,14860,1,5,14117,3
10-04-2020,162473,iQOO Z1x,Mobile,10409,1,4,9993,3
14-04-2019,193692,Lava Z61 Pro,Mobile,10576,1,0,10576,4
02-01-2018,139236,Motorola Moto G 5G Plus,Mobile,14924,1,11,13282,4
21-01-2018,198877,Honor X10 Max,Mobile,12091,1,1,11970,4
01-08-2018,128286,Samsung Galaxy M31,Mobile,12095,1,9,11006,2
05-02-2019,147586,Motorola One Fusion Plus,Mobile,19173,1,1,18981,3
08-07-2019,103348,Samsung Galaxy M21,Mobile,16684,1,11,14849,2
07-06-2018,107440,Realme X3,Mobile,19687,1,2,19293,4
29-02-2020,196025,Xiaomi Redmi Note 8,Mobile,15358,1,14,13208,4
08-01-2020,167019,Xiaomi Redmi Note 9 Pro Max,Mobile,10563,1,13,9190,2
22-07-2018,135321,LG 32LJ573D 32 inch HD ready Smart LED TV,LED TV,20999,1,14,18059,4
27-10-2019,161785,Noble Skiodo BLT39OD01 39 Inch HD Ready ,LED TV,14799,1,15,12579,4
07-10-2018,120310,Samsung UA32J4003AR 32 inch HD ready LED TV,LED TV,14999,1,4,14399,2
10-09-2019,149906,Micromax 32T8361HD 32 inch HD ready LED TV,LED TV,9299,1,13,8090,3
15-08-2019,189655,Samsung RT28M3022S8 253 L 2 Star Inverter Frost Free Double Door Refrigerator,Refrigerator,19590,1,9,17827,4
17-10-2018,194607,LG GL-D201ABPX 190 L 4 Star Direct Cool Single Door Refrigerator,Refrigerator,14999,1,4,14399,2
21-01-2020,145405,Samsung RT30K3723S8 275 L 3 Star Frost Free Double Door Refrigerator,Refrigerator,30990,1,5,29441,2
15-02-2020,101114,Dell Vostro 15 3581 ,Laptop,41490,1,6,39001,5
23-12-2018,186243,Acer Aspire 3 A315,Laptop,17499,1,0,17499,3
29-07-2018,122718,Roadster Unisex Green & Black Digital Watch MFB-PN-OS-1613,Digital Watch,799,1,8,735,3
28-03-2020,110069,Casio Youth Digital Men Black Digital watch D080,Digital Watch,2995,1,7,2785,5
07-12-2018,172907,Casio G-Shock Men Black Digital watch G001,Digital Watch,4395,1,5,4175,3
24-04-2020,108976,Casio G-Shock Men Green Digital watch G486,Digital Watch,16995,1,4,16315,3
14-01-2019,111716,Oppo A12s,Mobile,14610,1,0,14610,2
11-10-2018,151022,LG Aristo 5,Mobile,13165,1,9,11980,5
13-01-2020,189443,Tecno Spark 5 Pro,Mobile,12306,1,6,11568,3
19-04-2020,140847,Motorola One Vision Plus,Mobile,14860,1,0,14860,4
22-09-2019,173229,iQOO Z1x,Mobile,10409,1,15,8848,1
13-06-2020,154614,Lava Z61 Pro,Mobile,10576,1,15,8990,1
29-02-2020,146495,Motorola Moto G 5G Plus,Mobile,14924,1,2,14626,1
04-08-2018,129056,Honor X10 Max,Mobile,12091,1,10,10882,3
17-12-2019,176992,Samsung Galaxy M31,Mobile,12095,1,2,11853,2
28-03-2018,138911,Motorola One Fusion Plus,Mobile,19173,1,5,18214,2
02-01-2018,115901,Samsung Galaxy M21,Mobile,16684,1,4,16017,3
08-02-2020,115994,Realme X3,Mobile,19687,1,3,19096,3
27-06-2019,174317,Xiaomi Redmi Note 8,Mobile,15358,1,10,13822,1
18-11-2018,169553,Xiaomi Redmi Note 9 Pro Max,Mobile,10563,1,1,10457,2
29-01-2019,116329,LG 32LJ573D 32 inch HD ready Smart LED TV,LED TV,20999,1,6,19739,3
22-04-2019,159661,Noble Skiodo BLT39OD01 39 Inch HD Ready ,LED TV,14799,1,6,13911,5
12-11-2018,175836,Samsung UA32J4003AR 32 inch HD ready LED TV,LED TV,14999,1,6,14099,2
05-06-2019,196488,Micromax 32T8361HD 32 inch HD ready LED TV,LED TV,9299,1,6,8741,5
06-03-2018,115024,Samsung RT28M3022S8 253 L 2 Star Inverter Frost Free Double Door Refrigerator,Refrigerator,19590,1,1,19394,5
30-10-2019,130512,LG GL-D201ABPX 190 L 4 Star Direct Cool Single Door Refrigerator,Refrigerator,14999,1,6,14099,3
04-02-2020,146003,Samsung RT30K3723S8 275 L 3 Star Frost Free Double Door Refrigerator,Refrigerator,30990,1,5,29441,1
21-11-2018,172153,Dell Vostro 15 3581 ,Laptop,41490,1,9,37756,3
24-08-2018,169404,Acer Aspire 3 A315,Laptop,17499,1,8,16099,5
17-03-2019,122204,Roadster Unisex Green & Black Digital Watch MFB-PN-OS-1613,Digital Watch,799,1,11,711,3
13-03-2019,156778,Casio Youth Digital Men Black Digital watch D080,Digital Watch,2995,1,7,2785,1
07-10-2019,105858,Casio G-Shock Men Black Digital watch G001,Digital Watch,4395,1,14,3780,3
24-07-2019,113603,Casio G-Shock Men Green Digital watch G486,Digital Watch,16995,1,12,14956,4
26-01-2020,145381,Oppo A12s,Mobile,14610,1,11,13003,3
08-09-2019,136565,LG Aristo 5,Mobile,13165,1,3,12770,4
07-02-2020,189317,Tecno Spark 5 Pro,Mobile,12306,1,11,10952,4
09-08-2019,129706,Motorola One Vision Plus,Mobile,14860,1,11,13225,3
18-05-2018,124249,iQOO Z1x,Mobile,10409,1,8,9576,2
28-04-2020,155967,Lava Z61 Pro,Mobile,10576,1,11,9413,4
01-03-2020,192659,Motorola Moto G 5G Plus,Mobile,14924,1,7,13879,2
13-04-2018,131592,Honor X10 Max,Mobile,12091,1,2,11849,4
13-05-2018,134506,Samsung Galaxy M31,Mobile,12095,1,9,11006,3
28-04-2018,182435,Motorola One Fusion Plus,Mobile,19173,1,10,17256,3
11-11-2019,196892,Samsung Galaxy M21,Mobile,16684,1,9,15182,5
15-04-2018,162439,Realme X3,Mobile,19687,1,11,17521,1
10-01-2020,158808,Xiaomi Redmi Note 8,Mobile,15358,1,5,14590,3
16-06-2019,159801,Xiaomi Redmi Note 9 Pro Max,Mobile,10563,1,5,10035,2
10-08-2018,163520,LG 32LJ573D 32 inch HD ready Smart LED TV,LED TV,20999,1,4,20159,3
10-12-2019,193190,Noble Skiodo BLT39OD01 39 Inch HD Ready ,LED TV,14799,1,8,13615,4
14-11-2018,167340,Samsung UA32J4003AR 32 inch HD ready LED TV,LED TV,14999,1,6,14099,3
05-05-2018,102194,Micromax 32T8361HD 32 inch HD ready LED TV,LED TV,9299,1,2,9113,1
06-03-2020,192311,Samsung RT28M3022S8 253 L 2 Star Inverter Frost Free Double Door Refrigerator,Refrigerator,19590,1,4,18806,4
18-01-2020,168581,LG GL-D201ABPX 190 L 4 Star Direct Cool Single Door Refrigerator,Refrigerator,14999,1,6,14099,1
31-12-2018,153387,Samsung RT30K3723S8 275 L 3 Star Frost Free Double Door Refrigerator,Refrigerator,30990,1,7,28821,2
02-04-2020,167814,Dell Vostro 15 3581 ,Laptop,41490,1,15,35267,1
17-06-2018,170550,Acer Aspire 3 A315,Laptop,17499,1,3,16974,1
22-06-2018,178387,Roadster Unisex Green & Black Digital Watch MFB-PN-OS-1613,Digital Watch,799,1,2,783,4
15-10-2019,185093,Casio Youth Digital Men Black Digital watch D080,Digital Watch,2995,1,11,2666,5
13-06-2018,187107,Casio G-Shock Men Black Digital watch G001,Digital Watch,4395,1,2,4307,5
17-12-2018,108724,Casio G-Shock Men Green Digital watch G486,Digital Watch,16995,1,14,14616,4
16-10-2019,118405,Oppo A12s,Mobile,14610,1,15,12419,5
28-07-2018,196923,LG Aristo 5,Mobile,13165,1,5,12507,1
08-08-2018,144989,Tecno Spark 5 Pro,Mobile,12306,1,13,10706,2
29-02-2020,118891,Motorola One Vision Plus,Mobile,14860,1,6,13968,1
05-10-2018,178752,iQOO Z1x,Mobile,10409,1,10,9368,3
08-03-2019,161178,Lava Z61 Pro,Mobile,10576,1,14,9095,2
21-05-2019,114217,Motorola Moto G 5G Plus,Mobile,14924,1,0,14924,2
16-09-2018,172346,Honor X10 Max,Mobile,12091,1,7,11245,5
28-05-2018,130369,Samsung Galaxy M31,Mobile,12095,1,4,11611,1
04-03-2018,122153,Motorola One Fusion Plus,Mobile,19173,1,15,16297,2
22-02-2018,130841,Samsung Galaxy M21,Mobile,16684,1,15,14181,2
21-07-2019,196356,Realme X3,Mobile,19687,1,0,19687,2
13-10-2018,116342,Xiaomi Redmi Note 8,Mobile,15358,1,1,15204,1
01-05-2018,143095,Xiaomi Redmi Note 9 Pro Max,Mobile,10563,1,11,9401,1
29-02-2020,112403,LG 32LJ573D 32 inch HD ready Smart LED TV,LED TV,20999,1,3,20369,3
16-05-2020,145583,Noble Skiodo BLT39OD01 39 Inch HD Ready ,LED TV,14799,1,13,12875,2
13-07-2019,129369,Samsung UA32J4003AR 32 inch HD ready LED TV,LED TV,14999,1,6,14099,2
16-09-2019,159630,Micromax 32T8361HD 32 inch HD ready LED TV,LED TV,9299,1,7,8648,2
06-10-2018,179356,Samsung RT28M3022S8 253 L 2 Star Inverter Frost Free Double Door Refrigerator,Refrigerator,19590,1,12,17239,1
11-05-2019,167954,LG GL-D201ABPX 190 L 4 Star Direct Cool Single Door Refrigerator,Refrigerator,14999,1,5,14249,4
02-01-2019,195847,Samsung RT30K3723S8 275 L 3 Star Frost Free Double Door Refrigerator,Refrigerator,30990,1,11,27581,4
24-01-2018,178967,Dell Vostro 15 3581 ,Laptop,41490,1,12,36511,1
29-12-2019,149398,Acer Aspire 3 A315,Laptop,17499,1,6,16449,1
23-08-2018,120187,Roadster Unisex Green & Black Digital Watch MFB-PN-OS-1613,Digital Watch,799,1,9,727,1
03-09-2019,132503,Casio Youth Digital Men Black Digital watch D080,Digital Watch,2995,1,10,2696,2
11-07-2019,124714,Casio G-Shock Men Black Digital watch G001,Digital Watch,4395,1,0,4395,4
07-06-2018,142758,Casio G-Shock Men Green Digital watch G486,Digital Watch,16995,1,8,15635,1
11-01-2020,155088,Oppo A12s,Mobile,14610,1,3,14172,1
26-12-2018,132564,LG Aristo 5,Mobile,13165,1,4,12638,5
13-02-2019,109880,Tecno Spark 5 Pro,Mobile,12306,1,6,11568,5
03-07-2018,169030,Motorola One Vision Plus,Mobile,14860,1,12,13077,1
26-02-2020,189278,iQOO Z1x,Mobile,10409,1,8,9576,2
19-09-2018,153332,Lava Z61 Pro,Mobile,10576,1,5,10047,3
30-08-2019,129031,Motorola Moto G 5G Plus,Mobile,14924,1,13,12984,2
05-08-2018,199721,Honor X10 Max,Mobile,12091,1,15,10277,1
18-04-2019,101018,Samsung Galaxy M31,Mobile,12095,1,4,11611,3
22-12-2019,123265,Motorola One Fusion Plus,Mobile,19173,1,3,18598,5
09-12-2018,190967,Samsung Galaxy M21,Mobile,16684,1,11,14849,3
21-01-2018,132180,Realme X3,Mobile,19687,1,15,16734,5
01-07-2019,173353,Xiaomi Redmi Note 8,Mobile,15358,1,0,15358,3
11-06-2019,132982,Xiaomi Redmi Note 9 Pro Max,Mobile,10563,1,13,9190,1
21-11-2018,164084,LG 32LJ573D 32 inch HD ready Smart LED TV,LED TV,20999,1,12,18479,3
01-07-2019,145721,Noble Skiodo BLT39OD01 39 Inch HD Ready ,LED TV,14799,1,1,14651,4
18-03-2020,103864,Samsung UA32J4003AR 32 inch HD ready LED TV,LED TV,14999,1,13,13049,4
09-11-2019,191078,Micromax 32T8361HD 32 inch HD ready LED TV,LED TV,9299,1,8,8555,1
13-09-2018,105817,Samsung RT28M3022S8 253 L 2 Star Inverter Frost Free Double Door Refrigerator,Refrigerator,19590,1,12,17239,1
13-08-2018,130652,LG GL-D201ABPX 190 L 4 Star Direct Cool Single Door Refrigerator,Refrigerator,14999,1,11,13349,4
07-07-2019,147507,Samsung RT30K3723S8 275 L 3 Star Frost Free Double Door Refrigerator,Refrigerator,30990,1,2,30370,3
22-10-2018,111662,Dell Vostro 15 3581 ,Laptop,41490,1,12,36511,3
26-03-2018,109850,Acer Aspire 3 A315,Laptop,17499,1,11,15574,4
07-11-2019,168933,Roadster Unisex Green & Black Digital Watch MFB-PN-OS-1613,Digital Watch,799,1,14,687,5
08-09-2018,152798,Casio Youth Digital Men Black Digital watch D080,Digital Watch,2995,1,8,2755,5
14-06-2018,125905,Casio G-Shock Men Black Digital watch G001,Digital Watch,4395,1,13,3824,2
17-06-2018,160714,Casio G-Shock Men Green Digital watch G486,Digital Watch,16995,1,5,16145,2
15-03-2018,162265,Oppo A12s,Mobile,14610,1,14,12565,5
27-05-2019,169512,LG Aristo 5,Mobile,13165,1,9,11980,1
21-12-2019,198918,Tecno Spark 5 Pro,Mobile,12306,1,0,12306,4
20-12-2018,199486,Motorola One Vision Plus,Mobile,14860,1,15,12631,1
19-04-2019,146172,iQOO Z1x,Mobile,10409,1,3,10097,5
03-12-2018,152272,Lava Z61 Pro,Mobile,10576,1,1,10470,2
23-06-2020,122497,Motorola Moto G 5G Plus,Mobile,14924,1,11,13282,5
21-07-2019,199036,Honor X10 Max,Mobile,12091,1,5,11486,5
08-01-2018,168906,Samsung Galaxy M31,Mobile,12095,1,6,11369,2
02-10-2018,131270,Motorola One Fusion Plus,Mobile,19173,1,14,16489,4
15-02-2019,147740,Samsung Galaxy M21,Mobile,16684,1,15,14181,2
06-03-2018,141011,Realme X3,Mobile,19687,1,4,18900,2
13-07-2018,124102,Xiaomi Redmi Note 8,Mobile,15358,1,11,13669,2
18-01-2018,195069,Xiaomi Redmi Note 9 Pro Max,Mobile,10563,1,4,10140,4
25-06-2018,161217,LG 32LJ573D 32 inch HD ready Smart LED TV,LED TV,20999,1,1,20789,3
18-03-2018,164729,Noble Skiodo BLT39OD01 39 Inch HD Ready ,LED TV,14799,1,13,12875,1
06-06-2020,172885,Samsung UA32J4003AR 32 inch HD ready LED TV,LED TV,14999,1,10,13499,1
15-08-2018,163826,Micromax 32T8361HD 32 inch HD ready LED TV,LED TV,9299,1,4,8927,5
23-06-2020,124398,Samsung RT28M3022S8 253 L 2 Star Inverter Frost Free Double Door Refrigerator,Refrigerator,19590,1,5,18611,2
01-08-2018,126821,LG GL-D201ABPX 190 L 4 Star Direct Cool Single Door Refrigerator,Refrigerator,14999,1,5,14249,2
23-03-2020,186613,Samsung RT30K3723S8 275 L 3 Star Frost Free Double Door Refrigerator,Refrigerator,30990,1,14,26651,5
30-10-2019,134840,Dell Vostro 15 3581 ,Laptop,41490,1,3,40245,1
04-06-2019,139752,Acer Aspire 3 A315,Laptop,17499,1,5,16624,3
20-10-2018,122094,Roadster Unisex Green & Black Digital Watch MFB-PN-OS-1613,Digital Watch,799,1,12,703,4
29-07-2019,110131,Casio Youth Digital Men Black Digital watch D080,Digital Watch,2995,1,1,2965,3
09-10-2018,108701,Casio G-Shock Men Black Digital watch G001,Digital Watch,4395,1,12,3868,2
12-10-2018,152409,Casio G-Shock Men Green Digital watch G486,Digital Watch,16995,1,7,15805,5
01-04-2019,168943,Oppo A12s,Mobile,14610,1,8,13441,3
24-02-2018,154293,LG Aristo 5,Mobile,13165,1,1,13033,1
27-12-2019,175813,Tecno Spark 5 Pro,Mobile,12306,1,6,11568,1
04-07-2019,197857,Motorola One Vision Plus,Mobile,14860,1,15,12631,1
13-07-2018,139501,iQOO Z1x,Mobile,10409,1,2,10201,5
11-03-2019,198639,Lava Z61 Pro,Mobile,10576,1,10,9518,3
10-03-2019,109483,Motorola Moto G 5G Plus,Mobile,14924,1,9,13581,5
10-08-2018,146601,Honor X10 Max,Mobile,12091,1,1,11970,4
14-02-2019,162038,Samsung Galaxy M31,Mobile,12095,1,11,10765,5
27-05-2018,163738,Motorola One Fusion Plus,Mobile,19173,1,3,18598,5
13-03-2020,156692,Samsung Galaxy M21,Mobile,16684,1,10,15016,1
30-03-2020,179594,Realme X3,Mobile,19687,1,8,18112,5
03-08-2018,113773,Xiaomi Redmi Note 8,Mobile,15358,1,15,13054,4
19-07-2018,166886,Xiaomi Redmi Note 9 Pro Max,Mobile,10563,1,6,9929,4
04-04-2018,155954,LG 32LJ573D 32 inch HD ready Smart LED TV,LED TV,20999,1,6,19739,5
23-10-2019,186531,Noble Skiodo BLT39OD01 39 Inch HD Ready ,LED TV,14799,1,6,13911,4
14-04-2019,141445,Samsung UA32J4003AR 32 inch HD ready LED TV,LED TV,14999,1,8,13799,3
09-03-2018,165815,Micromax 32T8361HD 32 inch HD ready LED TV,LED TV,9299,1,15,7904,4
02-05-2020,182919,Samsung RT28M3022S8 253 L 2 Star Inverter Frost Free Double Door Refrigerator,Refrigerator,19590,1,7,18219,3
21-06-2019,152366,LG GL-D201ABPX 190 L 4 Star Direct Cool Single Door Refrigerator,Refrigerator,14999,1,2,14699,5
08-02-2020,197833,Samsung RT30K3723S8 275 L 3 Star Frost Free Double Door Refrigerator,Refrigerator,30990,1,8,28511,4
10-06-2019,173423,Dell Vostro 15 3581 ,Laptop,41490,1,8,38171,2
24-09-2019,183030,Acer Aspire 3 A315,Laptop,17499,1,11,15574,3
22-11-2018,149343,Roadster Unisex Green & Black Digital Watch MFB-PN-OS-1613,Digital Watch,799,1,12,703,5
14-10-2018,175182,Casio Youth Digital Men Black Digital watch D080,Digital Watch,2995,1,7,2785,2
07-04-2018,162057,Casio G-Shock Men Black Digital watch G001,Digital Watch,4395,1,7,4087,4
09-01-2020,144558,Casio G-Shock Men Green Digital watch G486,Digital Watch,16995,1,1,16825,4
28-04-2019,104219,Oppo A12s,Mobile,14610,1,1,14464,1
12-11-2018,127648,LG Aristo 5,Mobile,13165,1,14,11322,4
16-01-2018,178456,Tecno Spark 5 Pro,Mobile,12306,1,4,11814,3
25-03-2019,168174,Motorola One Vision Plus,Mobile,14860,1,10,13374,1
06-06-2018,160548,iQOO Z1x,Mobile,10409,1,7,9680,5
03-05-2018,157929,Lava Z61 Pro,Mobile,10576,1,15,8990,4
13-09-2019,123302,Motorola Moto G 5G Plus,Mobile,14924,1,7,13879,2
18-06-2019,137223,Honor X10 Max,Mobile,12091,1,13,10519,4
22-11-2018,195776,Samsung Galaxy M31,Mobile,12095,1,1,11974,1
13-05-2019,103464,Motorola One Fusion Plus,Mobile,19173,1,5,18214,5
27-12-2019,193517,Samsung Galaxy M21,Mobile,16684,1,10,15016,2
24-03-2019,195023,Realme X3,Mobile,19687,1,12,17325,5
19-03-2018,181947,Xiaomi Redmi Note 8,Mobile,15358,1,3,14897,3
25-06-2018,116211,Xiaomi Redmi Note 9 Pro Max,Mobile,10563,1,6,9929,4
25-02-2019,117019,LG 32LJ573D 32 inch HD ready Smart LED TV,LED TV,20999,1,4,20159,2
02-12-2019,125862,Noble Skiodo BLT39OD01 39 Inch HD Ready ,LED TV,14799,1,7,13763,5
25-07-2019,191771,Samsung UA32J4003AR 32 inch HD ready LED TV,LED TV,14999,1,4,14399,3
20-02-2020,175189,Micromax 32T8361HD 32 inch HD ready LED TV,LED TV,9299,1,14,7997,4
13-10-2018,132698,Samsung RT28M3022S8 253 L 2 Star Inverter Frost Free Double Door Refrigerator,Refrigerator,19590,1,11,17435,1
18-08-2018,147874,LG GL-D201ABPX 190 L 4 Star Direct Cool Single Door Refrigerator,Refrigerator,14999,1,11,13349,2
18-09-2018,102908,Samsung RT30K3723S8 275 L 3 Star Frost Free Double Door Refrigerator,Refrigerator,30990,1,0,30990,3
15-09-2019,175559,Dell Vostro 15 3581 ,Laptop,41490,1,1,41075,3
10-09-2018,161162,Acer Aspire 3 A315,Laptop,17499,1,11,15574,4
30-09-2018,146414,Roadster Unisex Green & Black Digital Watch MFB-PN-OS-1613,Digital Watch,799,1,4,767,1
19-01-2019,194965,Casio Youth Digital Men Black Digital watch D080,Digital Watch,2995,1,5,2845,3
03-11-2019,127898,Casio G-Shock Men Black Digital watch G001,Digital Watch,4395,1,3,4263,2
03-04-2019,121467,Casio G-Shock Men Green Digital watch G486,Digital Watch,16995,1,1,16825,1
02-03-2020,190699,Oppo A12s,Mobile,14610,1,0,14610,2
05-10-2019,197063,LG Aristo 5,Mobile,13165,1,6,12375,3
15-10-2018,144276,Tecno Spark 5 Pro,Mobile,12306,1,13,10706,2
30-06-2019,158110,Motorola One Vision Plus,Mobile,14860,1,7,13820,5
19-09-2018,106257,iQOO Z1x,Mobile,10409,1,5,9889,1
28-03-2018,147763,Lava Z61 Pro,Mobile,10576,1,2,10364,4
19-08-2018,117852,Motorola Moto G 5G Plus,Mobile,14924,1,4,14327,4
11-01-2018,198759,Honor X10 Max,Mobile,12091,1,13,10519,2
09-03-2019,134497,Samsung Galaxy M31,Mobile,12095,1,11,10765,1
20-02-2020,113806,Motorola One Fusion Plus,Mobile,19173,1,3,18598,2
20-08-2019,131344,Samsung Galaxy M21,Mobile,16684,1,7,15516,1
09-02-2019,129133,Realme X3,Mobile,19687,1,2,19293,1
27-08-2018,129987,Xiaomi Redmi Note 8,Mobile,15358,1,7,14283,3
23-02-2020,133811,Xiaomi Redmi Note 9 Pro Max,Mobile,10563,1,3,10246,2
